time_min,status,inlet_temp,u1_flow,u1_outlet,u2_flow,u2_outlet,carbon_tax,co2_tons,opex
280.0,NORMAL,25.0,7.53,98.9,6.29,119.19,60.0,107.398,6651.08
281.0,NORMAL,25.0,7.57,98.86,6.32,119.15,60.0,107.948,6685.15
282.0,NORMAL,25.0,7.61,98.89,6.35,119.15,60.0,108.528,6721.11
283.0,NORMAL,25.0,7.65,98.98,6.39,119.18,60.0,109.065,6754.41
284.0,NORMAL,25.0,7.68,99.11,6.42,119.23,60.0,109.499,6781.42
285.0,NORMAL,25.0,7.7,99.25,6.45,119.31,60.0,109.795,6799.86
286.0,NORMAL,25.0,7.71,99.38,6.47,119.4,60.0,109.937,6808.84
287.0,NORMAL,25.0,7.71,99.5,6.48,119.49,60.0,109.937,6808.96
288.0,NORMAL,25.0,7.7,99.57,6.48,119.58,60.0,109.806,6800.99
289.0,NORMAL,25.0,7.68,99.61,6.47,119.66,60.0,109.591,6787.73
290.0,NORMAL,25.0,7.66,99.61,6.45,119.71,60.0,109.322,6771.06
291.0,NORMAL,25.0,7.64,99.58,6.43,119.74,60.0,109.043,6753.76
292.0,NORMAL,25.0,7.63,99.53,6.41,119.75,60.0,108.787,6737.79
293.0,NORMAL,25.0,7.62,99.47,6.38,119.73,60.0,108.575,6724.52
294.0,NORMAL,25.0,7.61,99.4,6.36,119.7,60.0,108.425,6715.05
295.0,NORMAL,25.0,7.61,99.34,6.34,119.65,60.0,108.346,6709.99
296.0,NORMAL,25.0,7.61,99.3,6.33,119.6,60.0,108.335,6709.14
297.0,NORMAL,25.0,7.61,99.28,6.32,119.55,60.0,108.374,6711.38
298.0,NORMAL,25.0,7.62,99.27,6.31,119.5,60.0,108.443,6715.6
299.0,NORMAL,25.0,7.63,99.27,6.31,119.47,60.0,108.536,6721.27
300.0,NORMAL,25.0,7.64,99.29,6.31,119.44,60.0,108.636,6727.43
301.0,NORMAL,25.0,7.65,99.32,6.32,119.42,60.0,108.726,6733.06
302.0,NORMAL,25.0,7.65,99.35,6.33,119.41,60.0,108.796,6737.45
303.0,NORMAL,25.0,7.65,99.37,6.34,119.42,60.0,108.844,6740.46
304.0,NORMAL,25.0,7.65,99.4,6.35,119.43,60.0,108.87,6742.2
305.0,NORMAL,25.0,7.65,99.41,6.35,119.44,60.0,108.869,6742.17
306.0,NORMAL,25.0,7.65,99.42,6.36,119.46,60.0,108.857,6741.49
307.0,NORMAL,25.0,7.64,99.42,6.36,119.47,60.0,108.83,6739.92
308.0,NORMAL,25.0,7.64,99.42,6.37,119.49,60.0,108.802,6738.22
309.0,NORMAL,25.0,7.64,99.41,6.37,119.5,60.0,108.768,6736.14
310.0,NORMAL,25.0,7.63,99.4,6.37,119.51,60.0,108.74,6734.44
311.0,NORMAL,25.0,7.63,99.38,6.37,119.51,60.0,108.718,6733.06
312.0,NORMAL,25.0,7.63,99.37,6.36,119.51,60.0,108.714,6732.76
313.0,NORMAL,25.0,7.63,99.36,6.36,119.51,60.0,108.717,6732.96
314.0,NORMAL,25.0,7.63,99.36,6.36,119.51,60.0,108.729,6733.66
315.0,NORMAL,25.0,7.63,99.35,6.36,119.51,60.0,108.739,6734.3
316.0,NORMAL,25.0,7.64,99.35,6.36,119.5,60.0,108.758,6735.42
317.0,NORMAL,25.0,7.64,99.36,6.36,119.5,60.0,108.779,6736.73
318.0,NORMAL,25.0,7.64,99.36,6.36,119.5,60.0,108.791,6737.47
319.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.803,6738.18
320.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.806,6738.36
321.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.8,6738.01
322.0,NORMAL,25.0,7.64,99.38,6.36,119.51,60.0,108.795,6737.68
323.0,NORMAL,25.0,7.64,99.39,6.36,119.51,60.0,108.786,6737.14
324.0,NORMAL,25.0,7.64,99.38,6.36,119.51,60.0,108.769,6736.09
325.0,NORMAL,25.0,7.64,99.38,6.36,119.51,60.0,108.761,6735.6
326.0,NORMAL,25.0,7.64,99.38,6.36,119.51,60.0,108.753,6735.12
327.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.746,6734.64
328.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.742,6734.41
329.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.738,6734.18
330.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.735,6733.95
331.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.739,6734.25
332.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.744,6734.54
333.0,NORMAL,25.0,7.64,99.37,6.36,119.49,60.0,108.749,6734.81
334.0,NORMAL,25.0,7.64,99.37,6.36,119.49,60.0,108.757,6735.31
335.0,NORMAL,25.0,7.64,99.37,6.36,119.49,60.0,108.764,6735.8
336.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.772,6736.28
337.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.776,6736.52
338.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.771,6736.22
339.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.767,6735.95
340.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.762,6735.68
341.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.758,6735.42
342.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.754,6735.17
343.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.759,6735.46
344.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.763,6735.73
345.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.767,6735.99
346.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.771,6736.24
347.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.767,6735.96
348.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.762,6735.69
349.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.758,6735.43
350.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.754,6735.18
351.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.759,6735.47
352.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.763,6735.74
353.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.767,6736.0
354.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.772,6736.25
355.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.767,6735.97
356.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.763,6735.7
357.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.758,6735.44
358.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.763,6735.71
359.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.767,6735.98
360.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.763,6735.7
361.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.758,6735.44
362.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.763,6735.72
363.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.767,6735.98
364.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.763,6735.71
365.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.758,6735.45
366.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.763,6735.72
367.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.767,6735.98
368.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.763,6735.71
369.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.767,6735.98
370.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.763,6735.7
371.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.758,6735.44
372.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.763,6735.72
373.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.767,6735.98
374.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.763,6735.71
375.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.758,6735.45
376.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.763,6735.72
377.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.767,6735.98
378.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,7.64,90.59,6.36,118.4,60.0,50.653,3249.1
379.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,7.04,82.99,6.86,116.85,60.0,53.067,3392.46
380.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,6.44,76.38,7.36,115.1,60.0,55.498,3536.83
381.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,5.84,70.58,7.86,113.3,60.0,57.937,3681.68
382.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,5.24,65.46,8.36,111.59,60.0,60.381,3826.8
383.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,4.64,60.91,8.86,110.05,60.0,62.828,3972.12
384.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,4.04,56.84,9.36,108.72,60.0,65.28,4117.76
385.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,3.44,53.16,9.86,107.64,60.0,67.74,4263.87
386.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,2.84,49.81,10.36,106.83,60.0,70.213,4410.72
387.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,2.24,46.73,10.86,106.28,60.0,72.702,4558.58
388.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.64,43.89,11.36,106.0,60.0,75.213,4707.74
389.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.04,41.23,11.86,105.97,60.0,77.751,4858.49
390.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,39.0,12.36,106.21,60.0,82.007,5120.78
391.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,37.14,12.86,106.72,60.0,86.273,5384.26
392.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,35.59,13.36,107.49,60.0,90.436,5641.55
393.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,34.3,13.86,108.5,60.0,94.508,5893.34
394.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,33.22,14.36,109.75,60.0,98.498,6140.26
395.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,32.32,14.86,111.2,60.0,102.417,6382.87
396.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,31.58,15.0,112.5,60.0,103.871,6472.25
397.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,30.95,15.0,113.54,60.0,104.293,6497.58
398.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,30.44,15.0,114.37,60.0,104.645,6518.69
399.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,30.0,15.0,115.03,60.0,104.938,6536.28
400.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,29.64,15.0,115.56,60.0,105.182,6550.94
401.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,29.34,15.0,115.98,60.0,105.386,6563.15
402.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,29.09,15.0,116.31,60.0,105.556,6573.33
403.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,28.88,15.0,116.57,60.0,105.697,6581.81
404.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,28.71,15.0,116.78,60.0,105.815,6588.88
405.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,28.56,15.0,116.94,60.0,105.913,6594.78
406.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,28.44,15.0,117.06,60.0,105.995,6599.68
407.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,28.34,15.0,117.16,60.0,106.063,6603.78
408.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,28.26,15.0,117.24,60.0,106.12,6607.18
409.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,28.19,15.0,117.3,60.0,106.167,6610.03
410.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,28.13,15.0,117.34,60.0,106.207,6612.39
411.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,28.08,15.0,117.38,60.0,106.239,6614.37
412.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,28.04,15.0,117.4,60.0,106.267,6616.01
413.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,28.01,15.0,117.42,60.0,106.29,6617.38
414.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,27.98,15.0,117.44,60.0,106.309,6618.52
415.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,27.96,15.0,117.45,60.0,106.325,6619.47
416.0,NORMAL,25.0,1.0,29.09,15.0,117.53,60.0,113.497,7049.79
417.0,NORMAL,25.0,6.62,39.15,15.0,118.3,60.0,169.685,10505.43
418.0,NORMAL,25.0,11.44,55.36,15.0,120.04,60.0,212.692,13158.12
419.0,NORMAL,25.0,14.96,74.58,14.95,122.77,60.0,238.867,14780.63
420.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,15.0,73.42,14.62,124.74,60.0,119.436,7610.42
421.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,14.4,72.16,15.0,126.56,60.0,120.159,7650.55
422.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,13.8,70.84,15.0,127.99,60.0,119.099,7577.92
423.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,13.2,69.44,15.0,129.09,60.0,118.081,7507.84
424.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,12.6,68.0,15.0,129.9,60.0,117.098,7439.87
425.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,12.0,66.51,15.0,130.47,60.0,116.145,7373.67
426.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,11.4,64.99,15.0,130.85,60.0,115.216,7308.94
427.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,10.8,63.44,15.0,131.05,60.0,114.307,7245.44
428.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,10.2,61.86,15.0,131.12,60.0,113.416,7182.96
429.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,9.6,60.26,15.0,131.06,60.0,112.539,7121.34
430.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,9.0,58.64,15.0,130.9,60.0,111.674,7060.42
431.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,8.4,57.01,15.0,130.66,60.0,110.818,7000.09
432.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,7.8,55.37,15.0,130.34,60.0,109.971,6940.26
433.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,7.2,53.71,15.0,129.97,60.0,109.131,6880.83
434.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,6.6,52.05,15.0,129.54,60.0,108.296,6821.75
435.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,6.0,50.38,15.0,129.07,60.0,107.466,6762.96
436.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,5.4,48.71,15.0,128.56,60.0,106.64,6704.4
437.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,4.8,47.03,15.0,128.03,60.0,105.817,6646.04
438.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,4.2,45.35,15.0,127.46,60.0,104.997,6587.84
439.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,3.6,43.66,15.0,126.88,60.0,104.18,6529.78
440.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,3.0,41.97,15.0,126.28,60.0,103.364,6471.84
441.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,2.4,40.28,15.0,125.66,60.0,102.55,6413.99
442.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.8,38.58,15.0,125.03,60.0,101.737,6356.23
443.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.2,36.89,15.0,124.38,60.0,100.925,6298.52
444.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,35.38,15.0,123.74,60.0,101.294,6317.62
445.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,34.12,15.0,123.13,60.0,102.145,6368.72
446.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,33.08,15.0,122.54,60.0,102.855,6411.31
447.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,32.2,15.0,121.99,60.0,103.447,6446.8
448.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,31.48,15.0,121.48,60.0,103.939,6476.37
449.0,CRITICAL: U1 FOULING BLOCKAGE DETECTED,25.0,1.0,30.87,15.0,121.02,60.0,104.35,6501.01
450.0,NORMAL,25.0,1.0,31.51,15.0,120.68,60.0,111.851,6951.07
451.0,NORMAL,25.0,6.43,40.86,14.88,120.92,60.0,165.615,10256.59
452.0,NORMAL,25.0,11.11,56.25,14.74,122.08,60.0,206.934,12803.78
453.0,NORMAL,25.0,14.56,74.67,14.48,124.16,60.0,232.099,14361.55
454.0,NORMAL,25.0,15.0,90.73,14.02,126.78,60.0,224.633,13913.21
455.0,NORMAL,25.0,15.0,104.12,13.29,129.6,60.0,213.658,13243.81
456.0,NORMAL,25.0,14.62,114.66,12.28,132.36,60.0,200.094,12409.1
457.0,NORMAL,25.0,13.4,121.46,10.99,134.75,60.0,179.217,11118.84
458.0,NORMAL,25.0,11.63,124.26,9.47,136.46,60.0,154.186,9567.62
459.0,NORMAL,25.0,9.64,123.36,7.77,137.15,60.0,127.92,7936.35
460.0,NORMAL,25.0,7.72,119.5,6.01,136.59,60.0,102.948,6382.77
461.0,NORMAL,25.0,6.11,113.66,4.3,134.63,60.0,81.365,5038.04
462.0,NORMAL,25.0,4.97,106.95,2.78,131.35,60.0,64.868,4008.36
463.0,NORMAL,25.0,4.36,100.37,1.6,127.02,60.0,54.641,3367.85
464.0,NORMAL,25.0,4.28,94.76,1.0,122.2,60.0,51.847,3190.04
465.0,NORMAL,25.0,4.65,90.68,1.0,117.53,60.0,56.168,3454.88
466.0,NORMAL,25.0,5.35,88.41,1.2,113.4,60.0,64.881,3991.05
467.0,NORMAL,25.0,6.22,87.95,1.81,110.24,60.0,77.274,4756.93
468.0,NORMAL,25.0,7.14,89.04,2.73,108.34,60.0,91.234,5622.1
469.0,NORMAL,25.0,7.97,91.29,3.85,107.73,60.0,104.694,6458.88
470.0,NORMAL,25.0,8.61,94.22,5.03,108.3,60.0,115.996,7164.31
471.0,NORMAL,25.0,9.02,97.33,6.15,109.8,60.0,124.095,7673.26
472.0,NORMAL,25.0,9.19,100.19,7.12,111.91,60.0,128.634,7962.58
473.0,NORMAL,25.0,9.12,102.46,7.88,114.33,60.0,129.831,8044.83
474.0,NORMAL,25.0,8.88,103.95,8.39,116.78,60.0,128.31,7957.62
475.0,NORMAL,25.0,8.51,104.61,8.66,119.02,60.0,124.888,7750.88
476.0,NORMAL,25.0,8.09,104.47,8.71,120.9,60.0,120.412,7476.76
477.0,NORMAL,25.0,7.68,103.69,8.57,122.32,60.0,115.667,7183.83
478.0,NORMAL,25.0,7.34,102.49,8.29,123.22,60.0,111.278,6911.09
479.0,NORMAL,25.0,7.09,101.08,7.92,123.62,60.0,107.686,6686.3
480.0,NORMAL,25.0,6.95,99.68,7.51,123.57,60.0,105.162,6526.61
481.0,NORMAL,25.0,6.93,98.48,7.1,123.18,60.0,103.797,6438.26
482.0,NORMAL,25.0,7.0,97.59,6.73,122.54,60.0,103.514,6416.8
483.0,NORMAL,25.0,7.14,97.09,6.43,121.79,60.0,104.129,6451.31
484.0,NORMAL,25.0,7.33,96.96,6.2,121.02,60.0,105.355,6524.16
485.0,NORMAL,25.0,7.52,97.17,6.05,120.32,60.0,106.893,6617.04
486.0,NORMAL,25.0,7.7,97.63,5.96,119.75,60.0,108.439,6711.21
487.0,NORMAL,25.0,7.84,98.24,5.94,119.34,60.0,109.746,6791.38
488.0,NORMAL,25.0,7.93,98.9,5.95,119.1,60.0,110.646,6847.0
489.0,NORMAL,25.0,7.96,99.5,6.0,118.99,60.0,111.054,6872.63
490.0,NORMAL,25.0,7.95,99.99,6.05,118.99,60.0,110.993,6869.61
491.0,NORMAL,25.0,7.9,100.32,6.1,119.06,60.0,110.536,6842.18
492.0,NORMAL,25.0,7.83,100.48,6.14,119.16,60.0,109.805,6797.86
493.0,NORMAL,25.0,7.74,100.46,6.18,119.25,60.0,108.941,6745.22
494.0,NORMAL,25.0,7.65,100.3,6.2,119.33,60.0,108.102,6693.93
495.0,NORMAL,25.0,7.58,100.05,6.22,119.37,60.0,107.404,6651.2
496.0,NORMAL,25.0,7.53,99.76,6.23,119.37,60.0,106.929,6622.08
497.0,NORMAL,25.0,7.5,99.46,6.24,119.34,60.0,106.715,6608.95
498.0,NORMAL,25.0,7.49,99.2,6.26,119.3,60.0,106.77,6612.39
499.0,NORMAL,25.0,7.5,99.01,6.28,119.24,60.0,107.054,6629.96
500.0,NORMAL,25.0,7.53,98.9,6.31,119.2,60.0,107.509,6658.06
501.0,NORMAL,25.0,7.57,98.87,6.34,119.17,60.0,108.054,6691.78
502.0,NORMAL,25.0,7.61,98.9,6.37,119.17,60.0,108.616,6726.64
503.0,NORMAL,25.0,7.65,99.0,6.4,119.2,60.0,109.136,6758.88
504.0,NORMAL,25.0,7.68,99.13,6.43,119.26,60.0,109.545,6784.33
505.0,NORMAL,25.0,7.7,99.26,6.45,119.34,60.0,109.812,6801.02
506.0,NORMAL,25.0,7.71,99.39,6.47,119.43,60.0,109.936,6808.81
507.0,NORMAL,25.0,7.71,99.5,6.48,119.52,60.0,109.917,6807.76
508.0,NORMAL,25.0,7.7,99.57,6.48,119.6,60.0,109.776,6799.15
509.0,NORMAL,25.0,7.68,99.61,6.47,119.67,60.0,109.555,6785.49
510.0,NORMAL,25.0,7.66,99.6,6.45,119.72,60.0,109.283,6768.63
511.0,NORMAL,25.0,7.64,99.57,6.43,119.74,60.0,109.01,6751.67
512.0,NORMAL,25.0,7.63,99.52,6.4,119.75,60.0,108.763,6736.23
513.0,NORMAL,25.0,7.62,99.46,6.38,119.73,60.0,108.56,6723.48
514.0,NORMAL,25.0,7.61,99.4,6.35,119.69,60.0,108.417,6714.51
515.0,NORMAL,25.0,7.61,99.35,6.34,119.64,60.0,108.342,6709.64
516.0,NORMAL,25.0,7.61,99.3,6.32,119.59,60.0,108.325,6708.47
517.0,NORMAL,25.0,7.62,99.28,6.31,119.54,60.0,108.367,6710.93
518.0,NORMAL,25.0,7.62,99.27,6.31,119.49,60.0,108.44,6715.37
519.0,NORMAL,25.0,7.63,99.27,6.31,119.46,60.0,108.536,6721.28
520.0,NORMAL,25.0,7.64,99.29,6.31,119.43,60.0,108.639,6727.67
521.0,NORMAL,25.0,7.65,99.32,6.32,119.42,60.0,108.733,6733.52
522.0,NORMAL,25.0,7.65,99.35,6.33,119.41,60.0,108.804,6737.91
523.0,NORMAL,25.0,7.65,99.38,6.34,119.42,60.0,108.851,6740.91
524.0,NORMAL,25.0,7.65,99.4,6.35,119.43,60.0,108.869,6742.12
525.0,NORMAL,25.0,7.65,99.41,6.35,119.44,60.0,108.868,6742.12
526.0,NORMAL,25.0,7.65,99.42,6.36,119.46,60.0,108.856,6741.45
527.0,NORMAL,25.0,7.64,99.42,6.36,119.47,60.0,108.83,6739.89
528.0,NORMAL,25.0,7.64,99.42,6.37,119.49,60.0,108.802,6738.2
529.0,NORMAL,25.0,7.64,99.41,6.37,119.5,60.0,108.768,6736.13
530.0,NORMAL,25.0,7.63,99.4,6.37,119.51,60.0,108.74,6734.43
531.0,NORMAL,25.0,7.63,99.38,6.37,119.51,60.0,108.718,6733.06
532.0,NORMAL,25.0,7.63,99.37,6.36,119.51,60.0,108.714,6732.76
533.0,NORMAL,25.0,7.63,99.36,6.36,119.51,60.0,108.717,6732.97
534.0,NORMAL,25.0,7.63,99.35,6.36,119.51,60.0,108.729,6733.66
535.0,NORMAL,25.0,7.64,99.35,6.36,119.51,60.0,108.748,6734.84
536.0,NORMAL,25.0,7.64,99.35,6.36,119.51,60.0,108.766,6735.95
537.0,NORMAL,25.0,7.64,99.36,6.36,119.5,60.0,108.784,6737.01
538.0,NORMAL,25.0,7.64,99.36,6.36,119.5,60.0,108.795,6737.73
539.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.807,6738.44
540.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.81,6738.6
541.0,NORMAL,25.0,7.64,99.38,6.36,119.51,60.0,108.804,6738.25
542.0,NORMAL,25.0,7.64,99.39,6.36,119.51,60.0,108.795,6737.68
543.0,NORMAL,25.0,7.64,99.39,6.36,119.51,60.0,108.777,6736.61
544.0,NORMAL,25.0,7.64,99.39,6.36,119.51,60.0,108.761,6735.58
545.0,NORMAL,25.0,7.64,99.38,6.36,119.51,60.0,108.744,6734.57
546.0,NORMAL,25.0,7.64,99.38,6.35,119.5,60.0,108.737,6734.12
547.0,NORMAL,25.0,7.64,99.38,6.35,119.5,60.0,108.734,6733.9
548.0,NORMAL,25.0,7.64,99.37,6.35,119.5,60.0,108.73,6733.68
549.0,NORMAL,25.0,7.64,99.37,6.35,119.5,60.0,108.735,6734.0
550.0,NORMAL,25.0,7.64,99.37,6.35,119.5,60.0,108.74,6734.29
551.0,NORMAL,25.0,7.64,99.37,6.35,119.49,60.0,108.745,6734.57
552.0,NORMAL,25.0,7.64,99.37,6.36,119.49,60.0,108.753,6735.08
553.0,NORMAL,25.0,7.64,99.37,6.36,119.49,60.0,108.761,6735.57
554.0,NORMAL,25.0,7.64,99.37,6.36,119.49,60.0,108.768,6736.05
555.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.776,6736.53
556.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.78,6736.76
557.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.775,6736.47
558.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.77,6736.19
559.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.766,6735.92
560.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.762,6735.66
561.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.758,6735.41
562.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.762,6735.7
563.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.767,6735.97
564.0,NORMAL,25.0,7.64,99.37,6.36,119.5,60.0,108.771,6736.23
565.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.775,6736.48
566.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.771,6736.2
567.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.766,6735.93
568.0,NORMAL,25.0,7.64,99.38,6.36,119.5,60.0,108.762,6735.67
